Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
497,0497030620141004,35,143,0,34,18,205,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,15,6,1,1,0,0,0
306.0,0497030620141004,44,363,4,29,23,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,15,8,3,2,0,0,0
497,0497057420141025,33,27,1,34,16,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,16,5,3,1,0,0,0
574.0,0497057420141025,45,190,3,26,13,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,16,8,1,0,0,0,0
497,0497070320140830,43,79,0,17,3,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,3,1,0,0,0,0
703.0,0497070320140830,40,163,3,34,19,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,15,4,1,1,0,0,0
497,0497070420141115,30,100,1,28,16,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,15,6,0,0,0,0,0
704.0,0497070420141115,46,351,5,11,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,12,7,1,0,0,0,0
497,0497070620141129,128,581,0,128,68,964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,35,0,0,0,0,62,24,2,2,0,0,0
706.0,0497070620141129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0498002720141108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,0498002720141108,115,269,2,146,88,962,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,18,50,0,0,0,0,54,14,8,6,0,0,0
498,0498003020141004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,0498003020141004,152,719,3,174,99,1144,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,37,42,0,0,0,0,60,14,11,2,0,0,0
498,0498025320141129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.0,0498025320141129,137,662,0,114,64,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,63,23,10,6,0,0,0
498,0498033420141011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.0,0498033420141011,140,373,1,142,76,803,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,66,17,7,2,0,0,0
498,0498036520140913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365.0,0498036520140913,128,434,4,100,58,481,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,53,19,2,2,0,0,0
498,0498047220141122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.0,0498047220141122,140,461,0,152,92,824,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,24,35,0,0,0,0,64,15,10,4,0,0,0
498,0498069720141101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697.0,0498069720141101,68,216,2,77,41,375,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,35,14,5,4,0,0,0
501,0501062620140830,36,124,1,28,15,188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,15,5,1,0,0,0,0
626.0,0501062620140830,37,194,3,29,18,205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,12,6,0,0,0,0,0
502,0502046520140906,40,138,1,21,16,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,12,2,0,0,0,0,0
465.0,0502046520140906,47,214,0,19,10,73,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,13,6,1,0,0,0,0
503,0503003120140920,32,138,0,31,19,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,14,6,2,0,0,0,0
31.0,0503003120140920,44,185,2,23,16,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,13,9,0,0,0,0,0
503,0503004720141105,63,241,4,31,18,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,22,10,2,1,0,0,0
47.0,0503004720141105,31,133,2,38,16,174,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,14,4,0,0,0,0,0
503,0503007120141205,47,323,0,47,27,209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,18,9,1,1,0,0,0
71.0,0503007120141205,34,118,0,24,12,121,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,12,3,3,0,0,0,0
503,0503020420141025,44,332,3,17,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,12,5,2,1,0,0,0
204.0,0503020420141025,48,257,2,34,16,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,18,10,1,0,0,0,0
503,0503046520140913,69,331,3,28,18,286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,19,14,0,0,0,0,0
465.0,0503046520140913,32,102,2,42,24,397,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,17,8,2,1,0,0,0
503,0503050920140906,55,221,1,23,13,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,18,8,1,1,0,0,0
509.0,0503050920140906,37,72,0,41,26,269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,21,12,1,0,0,0,0
503,0503051920141118,40,138,0,22,14,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,13,6,0,0,0,0,0
519.0,0503051920141118,38,191,0,27,18,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,13,6,2,1,0,0,0
503,0503077420141128,34,198,3,20,9,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,12,5,0,0,0,0,0
774.0,0503077420141128,43,91,1,33,23,256,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,17,9,1,0,0,0,0
504,0504027720140914,173,431,1,156,70,958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,18,38,0,0,0,0,82,15,8,6,0,0,0
277.0,0504027720140914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0504031220140830,25,25,0,37,17,380,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16,6,1,0,0,0,0
312.0,0504031220140830,36,151,2,41,31,250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,14,7,1,0,0,0,0
508,0508005120140906,41,78,0,19,8,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,15,2,1,1,0,0,0
51.0,0508005120140906,49,264,5,28,19,455,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,13,0,0,0,0,16,13,2,2,0,0,0
508,0508036620140920,38,102,3,35,21,186,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,15,5,2,2,0,0,0
366.0,0508036620140920,33,133,2,34,20,280,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,12,4,1,1,0,0,0
509,0509031220141101,43,105,1,24,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,15,4,2,1,0,0,0
312.0,0509031220141101,46,218,4,25,17,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,14,9,1,0,0,0,0
509,0509042820141011,34,120,1,49,31,264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,17,7,3,2,0,0,0
428.0,0509042820141011,39,121,2,15,10,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,14,7,0,0,0,0,0
509,0509051320141115,45,262,2,47,29,277,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,18,8,3,1,0,0,0
513.0,0509051320141115,39,204,1,40,21,287,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,15,7,1,0,0,0,0
509,0509053920140927,38,103,3,37,21,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,17,7,2,0,0,0,0
539.0,0509053920140927,25,50,0,46,22,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,17,3,4,1,0,0,0
509,0509055920141122,56,234,3,24,13,181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,16,7,3,1,0,0,0
559.0,0509055920141122,32,61,0,48,26,264,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,18,7,2,1,0,0,0
513,0513002820141108,38,41,2,41,22,446,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,13,5,3,1,0,0,0
28.0,0513002820141108,45,188,2,28,17,224,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,15,5,1,1,0,0,0
513,0513023420141018,35,157,0,52,31,313,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,18,7,5,2,0,0,0
234.0,0513023420141018,26,50,2,31,23,273,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,8,2,0,0,0,0,0
513,0513065720141129,22,93,0,39,16,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,14,6,1,0,0,0,0
657.0,0513065720141129,52,189,0,33,26,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,17,12,3,2,0,0,0
513,0513068820140927,41,161,0,38,32,362,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,14,9,0,0,0,0,0
688.0,0513068820140927,30,135,1,38,22,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,15,3,4,2,0,0,0
513,0513072620141101,35,177,0,22,15,231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,8,5,0,0,0,0,0
726.0,0513072620141101,57,301,0,15,4,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,15,6,5,3,0,0,0
518,0518039220141004,51,259,0,20,15,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,12,6,2,0,0,0,0
392.0,0518039220141004,22,62,0,39,23,240,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,13,5,1,1,0,0,0
518,0518041620141108,41,268,4,26,16,301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,14,10,1,1,0,0,0
416.0,0518041620141108,34,174,3,45,25,350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,15,8,1,0,0,0,0
518,0518042820141115,37,203,0,22,12,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,10,6,0,0,0,0,0
428.0,0518042820141115,41,171,0,20,7,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,13,4,1,1,0,0,0
518,0518053920141025,57,219,3,19,12,74,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,18,7,2,1,0,0,0
539.0,0518053920141025,29,24,1,48,30,219,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,17,8,0,0,0,0,0
518,0518072620140830,40,194,1,15,12,226,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,8,2,2,1,0,0,0
726.0,0518072620140830,62,373,2,4,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,11,4,1,1,0,0,0
519,0519012920141004,25,98,1,21,7,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,3,1,0,0,0,0
129.0,0519012920141004,56,250,2,28,18,239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,17,13,0,0,0,0,0
519,0519033120140830,44,174,0,23,17,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,14,7,2,2,0,0,0
331.0,0519033120140830,22,31,0,41,30,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,14,6,0,0,0,0,0
519,0519033420140906,28,73,0,31,13,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,14,4,1,0,0,0,0
334.0,0519033420140906,52,232,1,31,17,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,20,9,2,1,0,0,0
519,0519038820140913,32,138,0,38,22,236,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,14,5,0,0,0,0,0
388.0,0519038820140913,46,257,1,33,20,448,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,12,7,1,0,0,0,0
519,0519041420141125,127,533,0,132,59,751,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,49,17,0,0,0,0,0
414.0,0519041420141125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0519077420141025,36,88,2,36,20,284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,16,6,0,0,0,0,0
774.0,0519077420141025,42,186,3,28,22,330,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,12,5,0,0,0,0,0
