Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,First Down Total,Date
51,0521005120141122,58,317,5,29,18,262,2,2,0,3,49,0,1,0,0,0,0,0,2,24,0,0,0,0,1,0,7,7,0,0,0,0,0,49,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:58,12,68,14,7,2,2,0,0,0,29,20141122
528,0528075620141122,23,47,0,46,30,314,2,1,0,7,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,7,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:22,5,55,18,9,2,0,0,0,0,17,20141122
756,0528075620141122,35,226,2,24,19,255,2,0,0,3,82,0,4,10,0,0,0,0,1,59,0,0,0,0,3,3,4,4,0,0,0,0,0,37,3,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:38,6,60,13,7,0,0,0,0,0,16,20141122
539,0539030120141122,47,172,1,16,8,93,1,0,0,1,21,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:51,5,34,15,6,2,1,0,0,0,15,20141122
301,0539030120141122,27,68,0,42,26,215,1,0,0,1,7,0,2,18,0,1,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,16,8,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:09,3,30,16,2,0,0,0,0,0,16,20141122
587,0587041620141122,29,95,0,31,14,139,0,3,0,4,81,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,5,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:20,3,25,14,4,1,1,0,0,0,15,20141122
416,0587041620141122,44,242,4,26,17,278,2,0,0,2,76,0,2,6,0,0,0,0,3,1,0,0,0,0,1,1,6,6,0,0,0,0,0,45,2,84,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31:40,3,35,13,8,2,2,0,0,0,26,20141122
625,0625003720141122,38,113,0,29,15,125,1,2,0,3,59,0,1,4,0,0,0,0,1,32,0,0,0,0,1,0,1,1,0,0,0,0,0,7,6,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:03,2,16,16,6,1,0,0,0,0,18,20141122
37,0625003720141122,47,200,3,22,13,186,1,1,0,1,32,0,2,30,0,0,0,0,2,6,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:57,8,76,14,7,0,0,0,0,0,22,20141122
630,0630073120141121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:37,7,43,17,4,5,2,0,0,0,14,20141121
731,0630073120141121,42,313,5,23,15,108,1,1,0,2,66,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,41,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:30,5,40,13,8,1,0,0,0,0,20,20141121
632,0632007720141122,1,-13,0,28,10,40,0,1,0,8,139,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,8,8,0,0,0,0,0,0,8,312,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24:04,8,29,14,2,3,0,0,0,0,6,20141122
77,0632007720141122,62,264,4,20,15,234,4,0,0,2,18,0,6,71,0,2,0,0,1,20,0,0,0,0,2,2,8,8,0,0,0,0,0,64,2,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:55,7,75,14,7,2,2,0,0,0,27,20141122
646,0646064820141122,44,119,0,34,17,170,0,4,0,3,53,0,0,0,0,4,0,0,1,28,0,0,0,0,4,4,0,0,0,0,0,0,0,12,4,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:48,5,30,17,7,0,0,0,0,0,20,20141122
648,0646064820141122,37,210,1,20,11,244,2,1,0,4,52,0,4,11,0,1,0,0,4,92,1,0,0,0,3,3,4,4,0,0,0,0,0,37,1,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24:12,6,57,10,4,0,0,0,0,0,20,20141122
651,0651040420141122,35,95,1,46,27,301,1,0,0,1,19,0,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36:41,2,29,21,9,3,3,0,0,0,20,20141122
404,0651040420141122,39,238,2,23,18,232,2,0,0,1,35,0,4,44,0,1,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,31,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:06,6,58,12,5,0,0,0,0,0,19,20141122
657,0657011020141122,33,62,1,34,22,214,1,1,0,3,54,0,3,-5,0,1,0,0,1,17,1,0,0,0,0,0,2,2,0,0,0,0,0,20,7,297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:24,5,49,17,8,1,0,0,0,0,16,20141122
110,0657011020141122,43,135,2,31,22,326,3,1,0,3,52,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,6,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:36,7,63,16,9,0,0,0,0,0,24,20141122
704,0704057420141121,25,53,1,30,17,209,0,0,0,4,97,0,4,8,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,207,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34:06,3,20,12,3,1,0,0,0,0,12,20141121
574,0704057420141121,42,165,2,22,10,227,2,1,0,1,9,0,3,22,0,2,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:51,12,95,15,7,0,0,0,0,0,17,20141121
688,0688054520141122,29,106,1,25,10,149,0,2,0,3,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,5,212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21:18,6,67,13,6,0,0,0,0,0,12,20141122
545,0688054520141122,52,256,1,20,14,189,2,1,0,2,27,0,1,29,0,1,0,0,2,21,0,0,0,0,5,3,3,3,0,0,0,0,0,30,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:42,9,58,14,5,1,1,0,0,0,27,20141122
706,0706077220141122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:19,12,124,13,2,3,1,0,0,0,12,20141122
772,0706077220141122,28,120,1,35,26,346,5,0,0,1,26,0,2,13,0,1,0,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:34,4,40,14,7,1,0,0,0,0,25,20141122
718,0718019620141122,27,24,0,43,25,301,0,1,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,7,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:15,7,79,18,5,3,2,0,0,0,15,20141122
196,0718019620141122,33,139,3,44,31,358,1,0,0,1,44,0,3,6,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:45,5,40,11,2,3,1,0,0,0,30,20141122
700,0700031120141122,40,272,1,35,23,328,4,1,0,3,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,34,4,183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25:57,9,73,11,4,3,2,0,0,0,27,20141122
311,0700031120141122,46,265,2,38,24,304,2,0,0,2,63,0,0,0,0,1,0,0,1,5,0,0,0,0,3,1,4,4,0,0,0,0,0,31,4,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:31,3,35,17,9,1,0,0,0,0,27,20141122
719,0719028820141122,35,158,2,41,28,258,2,3,0,4,90,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:11,4,35,12,5,4,2,0,0,0,25,20141122
288,0719028820141122,43,244,4,21,16,227,1,0,0,4,43,0,1,-2,0,0,0,0,3,26,0,0,0,0,2,1,5,5,0,0,0,0,0,38,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:49,5,47,12,5,2,2,0,0,0,21,20141122
663,0663012820141122,20,66,1,22,9,50,0,2,0,10,203,0,2,18,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,8,338,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26:24,8,39,11,3,0,0,0,0,0,4,20141122
128,0663012820141122,59,236,3,26,17,254,2,2,0,2,118,1,4,35,0,3,0,0,2,16,0,0,0,0,4,4,5,5,0,0,0,0,0,53,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:16,6,66,17,9,2,1,0,0,0,27,20141122
674,0674010720141122,47,204,5,21,15,214,0,1,0,1,30,0,0,0,0,1,0,0,4,48,0,0,0,0,1,1,5,5,0,0,0,0,0,38,4,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:50,4,21,10,5,0,0,0,0,0,25,20141122
107,0674010720141122,36,179,1,40,21,231,1,4,0,0,0,0,2,43,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:59,12,113,14,6,1,0,0,0,0,23,20141122
721,0721062620141121,41,140,1,27,12,189,1,1,0,5,120,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,210,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24:03,3,20,16,7,3,1,0,0,0,16,20141121
626,0721062620141121,44,176,1,31,17,326,1,1,0,3,63,0,0,0,0,3,0,0,1,56,1,0,0,0,4,3,3,3,0,0,0,0,0,30,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:57,5,39,16,6,1,1,0,0,0,23,20141121
736,0736043020141122,27,49,0,36,17,179,0,2,0,7,112,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:34,5,57,15,4,4,2,0,0,0,15,20141122
430,0736043020141122,51,283,2,25,19,219,4,0,0,0,0,0,2,4,0,1,0,0,2,29,0,0,0,0,1,1,7,6,0,0,0,0,0,51,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:26,11,87,15,11,0,0,0,0,0,32,20141122
742,0742074920141122,39,111,0,29,16,143,0,1,0,0,0,0,3,24,0,0,0,0,1,12,0,0,0,0,2,1,0,0,0,0,0,0,0,0,9,332,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26:26,4,25,15,3,0,0,0,0,0,17,20141122
749,0742074920141122,42,74,0,32,18,160,0,1,0,0,0,0,2,10,0,2,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,9,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:34,4,43,20,5,1,1,0,0,0,15,20141122
754,0754002820141122,24,21,1,76,45,601,3,4,0,3,46,0,1,-3,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,4,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:30,7,49,18,8,5,3,0,0,0,30,20141122
28,0754002820141122,36,98,3,25,15,232,4,0,0,4,86,0,1,0,0,1,0,0,4,26,0,0,0,0,1,1,7,7,0,0,0,0,0,52,7,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:51,5,25,14,6,0,0,0,0,0,16,20141122
769,0769000820141122,13,-8,0,39,23,221,2,0,0,4,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:59,5,68,12,3,1,0,0,0,0,12,20141122
8,0769000820141122,45,275,3,43,29,337,3,1,0,3,42,0,4,32,0,0,0,0,0,0,0,0,0,0,3,2,6,6,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38:01,5,50,14,9,2,2,0,0,0,36,20141122
774,0774012920141122,37,129,1,21,16,233,3,2,0,3,77,0,1,6,0,1,0,0,3,4,0,0,0,0,1,1,3,3,0,0,0,0,0,32,4,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29:12,6,67,11,4,0,0,0,0,0,17,20141122
129,0774012920141122,23,70,0,44,24,248,2,3,0,6,116,0,1,-8,0,1,0,0,2,35,0,0,0,0,2,2,2,2,0,0,0,0,0,20,4,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:48,3,30,15,6,2,0,0,0,0,19,20141122
796,0796031220141122,42,266,3,14,11,139,0,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,26,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:24,7,60,13,7,0,0,0,0,0,18,20141122
312,0796031220141122,28,101,1,30,20,311,2,0,0,3,48,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,24,3,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:36,3,22,12,5,2,2,0,0,0,19,20141122
5,0005033120141128,30,188,3,42,17,191,0,2,0,4,61,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,6,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:32,6,59,19,9,0,0,0,0,0,17,20141128
331,0005033120141128,23,112,2,45,28,298,2,1,0,4,91,0,0,0,0,0,0,0,2,47,0,0,0,0,2,0,3,3,0,0,0,0,0,27,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:28,6,50,14,6,1,0,0,0,0,20,20141128
9,0009066420141129,1,-1,0,22,15,176,3,0,0,3,159,1,1,25,0,1,0,0,0,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:20,10,97,16,9,2,1,0,0,0,25,20141129
664,0009066420141129,28,97,1,42,24,263,1,0,0,2,116,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,6,248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:13,2,20,15,5,1,1,0,0,0,26,20141129
28,0028002920141128,43,113,0,44,27,267,4,1,0,2,39,0,3,30,0,2,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,35,6,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:43,3,15,17,6,3,1,0,0,0,27,20141128
29,0028002920141128,37,125,3,21,15,208,2,0,0,2,52,0,2,0,0,1,0,0,1,5,0,0,0,0,0,0,6,6,0,0,0,0,0,42,7,327,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37:37,9,123,14,5,1,1,0,0,0,13,20141128
31,0031043420141128,30,155,0,30,13,133,2,0,0,1,32,0,2,40,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,206,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27:09,12,93,14,5,3,2,0,0,0,18,20141128
434,0031043420141128,41,158,1,42,25,265,1,1,0,1,23,0,1,-4,0,2,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,21,3,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:36,7,75,19,9,2,2,0,0,0,26,20141128
37,0037000820141129,47,174,1,43,27,456,3,1,0,5,104,0,0,0,0,0,0,0,3,23,0,0,0,0,5,5,3,3,0,0,0,0,0,44,2,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:54,7,55,19,9,3,2,0,0,0,28,20141129
8,0037000820141129,34,227,4,27,20,312,4,3,0,4,63,0,2,24,0,1,0,0,1,23,0,0,0,0,0,0,6,5,0,0,0,0,0,55,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:06,3,30,9,5,2,2,0,0,0,24,20141129
47,0047007120141128,39,199,2,29,20,286,3,0,0,5,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,4,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36:47,3,25,15,8,1,1,0,0,0,24,20141128
71,0047007120141128,39,314,2,27,18,140,0,0,0,6,162,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:13,6,36,15,7,4,1,0,0,0,18,20141128
164,0164040420141129,36,107,0,27,13,162,1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,9,332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:07,10,115,15,5,0,0,0,0,0,14,20141129
404,0164040420141129,44,178,1,41,22,194,4,0,0,3,42,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,7,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:53,4,40,18,8,1,1,0,0,0,28,20141129
128,0128065120141128,45,145,1,29,20,150,1,1,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,16,3,132,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40:57,5,42,18,11,1,1,0,0,0,23,20141128
651,0128065120141128,22,5,0,39,18,195,0,0,0,3,84,0,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:00,5,75,15,5,4,1,0,0,0,15,20141128
140,0140069020141129,33,81,1,31,19,174,1,0,0,3,54,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,9,370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:57,3,20,14,4,1,0,0,0,0,14,20141129
690,0140069020141129,32,71,0,35,19,196,0,0,0,3,63,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,8,288,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32:54,3,26,16,4,1,1,0,0,0,14,20141129
156,0156072120141128,32,106,0,46,23,366,3,1,0,1,19,0,2,-4,0,1,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:05,2,14,15,6,1,0,0,0,0,24,20141128
721,0156072120141128,63,242,3,15,6,135,0,0,0,2,52,0,1,4,0,0,0,0,1,9,0,0,0,0,2,2,3,3,0,0,0,0,0,27,7,370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:55,1,15,18,9,1,1,0,0,0,22,20141128
51,0051070020141129,54,255,3,42,26,292,3,0,0,5,111,0,0,0,0,3,0,0,1,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,5,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:29,8,80,20,11,1,0,0,0,0,37,20141129
700,0051070020141129,26,103,0,57,31,609,6,1,0,6,105,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,46,3,134,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26:31,11,125,16,8,2,1,0,0,0,31,20141129
77,0077010720141129,39,107,1,38,23,433,5,1,0,4,94,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:43,9,90,14,7,3,3,0,0,0,26,20141129
107,0077010720141129,41,173,1,60,38,393,4,1,0,5,63,0,1,3,0,1,0,0,1,4,0,0,0,0,1,0,5,5,0,0,0,0,0,35,5,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:39,7,78,21,12,3,2,0,0,0,34,20141129
86,0086040020141128,49,293,2,27,20,255,4,0,0,4,77,0,2,20,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,0,0,0,0,41,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:05,5,55,14,7,2,2,0,0,0,23,20141128
400,0086040020141128,35,162,1,29,13,168,2,0,0,6,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,8,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:12,5,50,15,6,1,1,0,0,0,19,20141128
235,0235023420141129,33,113,0,32,13,169,1,2,0,3,85,0,2,16,0,0,0,0,4,27,0,0,0,0,6,4,1,1,0,0,0,0,0,19,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:40,10,105,18,6,1,0,0,0,0,13,20141129
234,0235023420141129,41,181,0,24,12,125,2,4,0,6,92,0,0,0,0,0,0,0,2,94,1,0,0,0,1,1,3,3,0,0,0,0,0,24,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:20,8,63,13,4,2,0,0,0,0,17,20141129
196,0196071920141128,37,172,2,42,28,338,4,1,0,3,31,0,1,6,0,0,0,0,2,59,1,0,0,0,1,0,7,7,0,0,0,0,0,49,2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:39,8,42,17,9,4,2,0,0,0,26,20141128
719,0196071920141128,45,189,2,32,15,199,1,2,0,4,82,0,1,6,1,0,0,0,1,15,0,0,0,0,1,1,3,3,0,0,0,0,0,32,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:44,5,55,16,5,4,1,0,0,0,21,20141128
255,0255025720141129,70,399,3,16,6,64,1,0,0,4,54,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,4,3,0,0,0,0,0,24,3,124,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35:59,5,24,16,8,2,2,0,0,0,32,20141129
257,0255025720141129,39,194,1,28,18,194,1,1,0,1,5,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,1,41,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23:32,2,20,11,4,4,4,0,0,0,21,20141129
277,0277009620141129,46,106,0,39,22,247,3,2,0,3,62,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,3,3,0,0,0,0,0,21,5,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:57,10,76,19,4,6,6,0,0,0,22,20141129
96,0277009620141129,37,171,3,32,19,162,1,2,0,2,56,0,1,-1,0,0,0,0,2,21,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:33,9,69,16,9,1,1,0,0,0,23,20141129
288,0288066320141128,48,282,5,29,18,151,0,1,0,2,37,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,35,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:56,4,28,14,4,3,1,0,0,0,25,20141128
663,0288066320141128,31,78,0,28,13,145,1,0,0,3,67,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,9,9,337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:31,8,94,15,4,1,0,0,0,0,10,20141128
295,0295002720141129,42,157,3,37,21,208,1,1,0,7,228,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,2,1,0,0,0,0,0,28,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:47,12,145,18,9,4,3,0,0,0,19,20141129
27,0295002720141129,43,207,3,20,13,223,3,1,0,4,78,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:29,7,70,10,6,1,1,0,0,0,23,20141129
301,0301050920141129,47,291,2,28,17,147,3,1,0,1,11,0,2,7,0,2,0,0,3,64,1,0,0,0,3,2,6,5,0,0,0,0,0,47,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:37,6,50,14,5,1,1,0,0,0,23,20141129
509,0301050920141129,38,154,2,42,24,218,1,3,0,2,95,1,1,-2,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,33,5,183,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25:23,4,48,17,7,4,4,0,0,0,19,20141129
328,0328032720141129,22,57,0,27,16,139,2,2,0,3,64,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,6,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:36,3,28,12,5,0,0,0,0,0,12,20141129
